"","gene","p.value","gene","count"
"8674","SYP32_ARATH",0.019560011,"SYP32_ARATH",3
"8675","SYP43_ARATH",0.560390973,"SYP43_ARATH",1
"8676","SYP51_ARATH",0.325244309,"SYP51_ARATH",3
"8677","SYP52_ARATH",0.316005903,"SYP52_ARATH",3
"8678","SYP61_ARATH",0.294963561,"SYP61_ARATH",5
"8679","SYP71_ARATH",0.433256641,"SYP71_ARATH",5
"8680","SYP81_ARATH",0.79235312,"SYP81_ARATH",1
"8681","SYPC_ARATH",0.044270126,"SYPC_ARATH",3
"8682","SYPM_ARATH",0.299297332,"SYPM_ARATH",3
"8683","SYQ_LUPLU",0.285014599,"SYQ_LUPLU",8
"8684","SYRM_ARATH",0.690697355,"SYRM_ARATH",2
"8685","SYS_HELAN",0.143136245,"SYS_HELAN",7
"8686","SYS1_DICDI",0.761628385,"SYS1_DICDI",1
"8687","SYS1_NEMVE",0.012872595,"SYS1_NEMVE",1
"8688","SYSM_ARATH",0.303116975,"SYSM_ARATH",5
"8689","SYT1_ARATH",0.367180196,"SYT1_ARATH",6
"8690","SYT2_ARATH",0.053140062,"SYT2_ARATH",8
"8691","SYT3_ARATH",0.71889073,"SYT3_ARATH",1
"8692","SYT4_ARATH",0.81593074,"SYT4_ARATH",2
"8693","SYT5_ARATH",3.75e-06,"SYT5_ARATH",11
"8694","SYTM1_ARATH",0.541279005,"SYTM1_ARATH",3
"8695","SYTM2_ARATH",0.30637161,"SYTM2_ARATH",3
"8696","SYVM1_ARATH",0.773556005,"SYVM1_ARATH",1
"8697","SYVM2_ARATH",0.206749315,"SYVM2_ARATH",4
"8698","SYWC_ARATH",0.10210804,"SYWC_ARATH",9
"8699","SYWM_ARATH",0.275323781,"SYWM_ARATH",3
"8700","SYYC_BOVIN",0.473708245,"SYYC_BOVIN",1
"8701","SYYC1_ARATH",0.033765469,"SYYC1_ARATH",9
"8702","SYYC2_ARATH",0.257219614,"SYYC2_ARATH",6
"8703","SYYM_ARATH",0.378485859,"SYYM_ARATH",2
"8704","T112B_ARATH",0.7052063,"T112B_ARATH",1
"8705","T11L1_MOUSE",0.955803007,"T11L1_MOUSE",1
"8706","T120B_BOVIN",0.07172077,"T120B_BOVIN",3
"8707","T131L_HUMAN",0.673506052,"T131L_HUMAN",1
"8708","T1843_DICDI",0.543008429,"T1843_DICDI",3
"8709","T184A_HUMAN",0.152241853,"T184A_HUMAN",7
"8710","T184A_RAT",0.527077083,"T184A_RAT",1
"8711","T184C_XENLA",0.243167243,"T184C_XENLA",3
"8712","T214A_XENLA",0.886292342,"T214A_XENLA",1
"8713","T2AG_ORYSJ",0.370254916,"T2AG_ORYSJ",6
"8714","T2EA_YEAST",0.251595874,"T2EA_YEAST",3
"8715","T2EB_SCHPO",0.523051034,"T2EB_SCHPO",2
"8716","T2FA_ARATH",0.176781807,"T2FA_ARATH",5
"8717","T2FB_SCHPO",0.094505386,"T2FB_SCHPO",4
"8718","T2FB_XENLA",0.051104128,"T2FB_XENLA",1
"8719","T5AT_TAXCU",0.824564515,"T5AT_TAXCU",1
"8720","T5AT_TAXWC",0.945023082,"T5AT_TAXWC",1
"8721","T5H_TAXCU",0.029531628,"T5H_TAXCU",5
"8722","TA14B_ARATH",0.384977832,"TA14B_ARATH",3
"8723","TA15B_ARATH",0.454493798,"TA15B_ARATH",3
"8724","TAA1_ARATH",0.081032361,"TAA1_ARATH",2
"8725","TAAC_ARATH",0.919640892,"TAAC_ARATH",1
"8726","TADA_ARATH",0.737596395,"TADA_ARATH",2
"8727","TADA2_ORYSJ",0.529974317,"TADA2_ORYSJ",4
"8728","TAF1_ORYSJ",0.497852984,"TAF1_ORYSJ",10
"8729","TAF1_TOBAC",0.502962565,"TAF1_TOBAC",1
"8730","TAF10_ARATH",0.561148992,"TAF10_ARATH",1
"8731","TAF11_ARATH",0.634801567,"TAF11_ARATH",1
"8732","TAF12_ARATH",0.933997543,"TAF12_ARATH",1
"8733","TAF13_ARATH",0.216773983,"TAF13_ARATH",5
"8734","TAF15_ARATH",0.196668317,"TAF15_ARATH",6
"8735","TAF1B_ORYSJ",0.439310926,"TAF1B_ORYSJ",5
"8736","TAF2_ARATH",0.090054506,"TAF2_ARATH",13
"8737","TAF3_XENLA",0.613304531,"TAF3_XENLA",1
"8738","TAF4B_ARATH",0.17844135,"TAF4B_ARATH",6
"8739","TAF5_ARATH",0.579946134,"TAF5_ARATH",3
"8740","TAF5L_MOUSE",0.749761477,"TAF5L_MOUSE",2
"8741","TAF6_ARATH",0.919853331,"TAF6_ARATH",1
"8742","TAF7_ARATH",0.212223222,"TAF7_ARATH",8
"8743","TAF8_ARATH",0.220150999,"TAF8_ARATH",4
"8744","TAF9_ARATH",0.438250473,"TAF9_ARATH",1
"8745","TAFCL_ARATH",0.386008887,"TAFCL_ARATH",2
"8746","TAL_HISS2",0.577264607,"TAL_HISS2",1
"8747","TAL_NEIMB",0.653916707,"TAL_NEIMB",2
"8748","TAL_RENSM",0.835856728,"TAL_RENSM",1
"8749","TAO1_ARATH",0.268468755,"TAO1_ARATH",12
"8750","TAO3_YEAST",0.786572362,"TAO3_YEAST",2
"8751","TAP46_ARATH",0.148144232,"TAP46_ARATH",7
"8752","TAR1_KLULA",0.781868479,"TAR1_KLULA",1
"8753","TAR2_ARATH",0.021881856,"TAR2_ARATH",5
"8754","TAR3_ARATH",0.765607113,"TAR3_ARATH",1
"8755","TAS_SHIFL",0.249985211,"TAS_SHIFL",7
"8756","TASP1_ARATH",0.456869657,"TASP1_ARATH",3
"8757","TAT2_ARATH",0.194725385,"TAT2_ARATH",2
"8758","TATA_MAIZE",0.598834893,"TATA_MAIZE",5
"8759","TATB_MAIZE",0.431719246,"TATB_MAIZE",2
"8760","TATC_MAIZE",0.594887254,"TATC_MAIZE",3
"8761","TATD1_HUMAN",0.102238038,"TATD1_HUMAN",1
"8762","TATD1_XENLA",1,"TATD1_XENLA",1
"8763","TB22B_MACFA",0.909990794,"TB22B_MACFA",2
"8764","TBA1_ARATH",0.590648308,"TBA1_ARATH",3
"8765","TBA1_ELEIN",0.278423527,"TBA1_ELEIN",3
"8766","TBA1_HORVU",0.869777572,"TBA1_HORVU",1
"8767","TBA2_ANEPH",0.833602429,"TBA2_ANEPH",1
"8768","TBA2_ELEIN",0.434884058,"TBA2_ELEIN",7
"8769","TBA3_MAIZE",0.019524271,"TBA3_MAIZE",6
"8770","TBA6_MAIZE",0.549562544,"TBA6_MAIZE",1
"8771","TBB_HORVU",0.553040971,"TBB_HORVU",2
"8772","TBB_LYMST",0.52237229,"TBB_LYMST",1
"8773","TBB1_AVESA",0.450501763,"TBB1_AVESA",2
"8774","TBB1_DAUCA",0.482239784,"TBB1_DAUCA",1
"8775","TBB1_ELEIN",0.57302859,"TBB1_ELEIN",2
"8776","TBB3_SOYBN",0.350294091,"TBB3_SOYBN",2
"8777","TBB3_WHEAT",0.391660148,"TBB3_WHEAT",2
"8778","TBB5_WHEAT",0.94838148,"TBB5_WHEAT",1
"8779","TBB7_MAIZE",0.179432206,"TBB7_MAIZE",5
"8780","TBB7_ORYSJ",0.460308904,"TBB7_ORYSJ",5
"8781","TBB8_MAIZE",0.523478472,"TBB8_MAIZE",1
"8782","TBC13_HUMAN",0.049278661,"TBC13_HUMAN",3
"8783","TBC13_MOUSE",0.08198121,"TBC13_MOUSE",3
"8784","TBC15_HUMAN",0.636217882,"TBC15_HUMAN",2
"8785","TBC15_MOUSE",0.554570603,"TBC15_MOUSE",4
"8786","TBC5A_DICDI",0.175179285,"TBC5A_DICDI",8
"8787","TBC8B_DANRE",0.470054744,"TBC8B_DANRE",1
"8788","TBCA_ARATH",0.498487761,"TBCA_ARATH",2
"8789","TBCB_ARATH",0.954378233,"TBCB_ARATH",1
"8790","TBCC_ARATH",0.256500846,"TBCC_ARATH",1
"8791","TBCC1_BOVIN",0.097873822,"TBCC1_BOVIN",1
"8792","TBCC1_CHICK",0.118486807,"TBCC1_CHICK",5
"8793","TBCC1_HUMAN",0.603008712,"TBCC1_HUMAN",1
"8794","TBCD_ARATH",0.553008011,"TBCD_ARATH",2
"8795","TBCD5_HUMAN",0.217651969,"TBCD5_HUMAN",3
"8796","TBCD5_MOUSE",0.952202385,"TBCD5_MOUSE",1
"8797","TBCD9_MOUSE",0.497926167,"TBCD9_MOUSE",1
"8798","TBCE_ARATH",0.048734905,"TBCE_ARATH",3
"8799","TBG2_MAIZE",0.21936264,"TBG2_MAIZE",2
"8800","TBG3_MAIZE",0.447114475,"TBG3_MAIZE",2
"8801","TBL1_ARATH",0.831269488,"TBL1_ARATH",2
"8802","TBL10_ARATH",0.211179266,"TBL10_ARATH",1
"8803","TBL11_ARATH",0.088348527,"TBL11_ARATH",1
"8804","TBL16_ARATH",0.16493365,"TBL16_ARATH",3
"8805","TBL17_ARATH",0.427373109,"TBL17_ARATH",2
"8806","TBL18_ARATH",0.705828191,"TBL18_ARATH",1
"8807","TBL19_ARATH",1,"TBL19_ARATH",1
"8808","TBL1R_MOUSE",0.600784317,"TBL1R_MOUSE",3
"8809","TBL2_HUMAN",0.253156414,"TBL2_HUMAN",3
"8810","TBL26_ARATH",0.902609853,"TBL26_ARATH",2
"8811","TBL27_ARATH",0.56325157,"TBL27_ARATH",1
"8812","TBL28_ARATH",0.289640666,"TBL28_ARATH",2
"8813","TBL29_ARATH",0.425062561,"TBL29_ARATH",10
"8814","TBL3_MOUSE",0.436368413,"TBL3_MOUSE",2
"8815","TBL3_RAT",0.283245179,"TBL3_RAT",3
"8816","TBL33_ARATH",0.777002433,"TBL33_ARATH",1
"8817","TBL34_ARATH",0.640358119,"TBL34_ARATH",1
"8818","TBL37_ARATH",0.608625934,"TBL37_ARATH",1
"8819","TBL38_ARATH",0.095921712,"TBL38_ARATH",2
"8820","TBL7_ARATH",0.610057157,"TBL7_ARATH",4
"8821","TBP1_ORYSJ",0.506305789,"TBP1_ORYSJ",3
"8822","TBP2_MAIZE",0.805068267,"TBP2_MAIZE",2
"8823","TBP2_ORYSJ",0.177478505,"TBP2_ORYSJ",5
"8824","TBR_ARATH",0.584064836,"TBR_ARATH",2
"8825","TC10A_ARATH",0.187894398,"TC10A_ARATH",1
"8826","TC120_ARATH",1,"TC120_ARATH",1
"8827","TC132_ARATH",0.876151328,"TC132_ARATH",1
"8828","TC159_ARATH",0.116988035,"TC159_ARATH",9
"8829","TCD2_YEAST",0.427662826,"TCD2_YEAST",1
"8830","TCEA1_TULGE",0.630599211,"TCEA1_TULGE",3
"8831","TCEA2_TULGE",0.580284927,"TCEA2_TULGE",3
"8832","TCEB2_TULGE",0.065807293,"TCEB2_TULGE",10
"8833","TCEB4_TULGE",0.479164469,"TCEB4_TULGE",1
"8834","TCF25_HUMAN",0.560991871,"TCF25_HUMAN",1
"8835","TCHQD_ARATH",0.455029188,"TCHQD_ARATH",1
"8836","TCMO_ARATH",0.730488387,"TCMO_ARATH",1
"8837","TCMO_CATRO",0.539650543,"TCMO_CATRO",1
"8838","TCMO_HELTU",0.755819375,"TCMO_HELTU",1
"8839","TCMO_SOYBN",1,"TCMO_SOYBN",1
"8840","TCMO_ZINVI",0.12493165,"TCMO_ZINVI",4
"8841","TCP13_ARATH",0.011411858,"TCP13_ARATH",3
"8842","TCP15_ARATH",0.568535948,"TCP15_ARATH",1
"8843","TCP20_ARATH",0.074570409,"TCP20_ARATH",2
"8844","TCP22_ARATH",0.442921622,"TCP22_ARATH",1
"8845","TCPA_ARATH",0.407497725,"TCPA_ARATH",4
"8846","TCPB_ARATH",0.788990157,"TCPB_ARATH",2
"8847","TCPD_ARATH",0.062584976,"TCPD_ARATH",2
"8848","TCPE2_AVESA",0.192098846,"TCPE2_AVESA",4
"8849","TCPG_ARATH",0.390943961,"TCPG_ARATH",4
"8850","TCPH_ARATH",0.534883205,"TCPH_ARATH",3
"8851","TCPQ_ARATH",0.29232289,"TCPQ_ARATH",6
"8852","TCPZA_ARATH",0.777991668,"TCPZA_ARATH",1
"8853","TCS2_CAMSI",0.212332301,"TCS2_CAMSI",3
"8854","TCTE1_MACFA",0.432653214,"TCTE1_MACFA",1
"8855","TCTP_MAIZE",0.034594452,"TCTP_MAIZE",4
"8856","TCTP_ORYSJ",0.312181075,"TCTP_ORYSJ",1
"8857","TCX2_ARATH",0.118039133,"TCX2_ARATH",2
"8858","TCX3_ARATH",1,"TCX3_ARATH",1
"8859","TCX5_ARATH",0.418400176,"TCX5_ARATH",2
"8860","TD1_MAIZE",0.291133884,"TD1_MAIZE",12
"8861","TDA3_YEAST",0.522916437,"TDA3_YEAST",2
"8862","TDCE_ECOLI",0.312966895,"TDCE_ECOLI",1
"8863","TDL1B_ORYSJ",0.201016304,"TDL1B_ORYSJ",2
"8864","TDT_ARATH",0.297347312,"TDT_ARATH",5
"8865","TDX_ORYSJ",0.669804031,"TDX_ORYSJ",1
"8866","TEA1_SCHPO",0.009013201,"TEA1_SCHPO",2
"8867","TEB_ARATH",0.206584934,"TEB_ARATH",9
"8868","TECR_ARATH",0.229774507,"TECR_ARATH",7
"8869","TECR_DICDI",0.241220833,"TECR_DICDI",5
"8870","TELO2_DANRE",0.650323199,"TELO2_DANRE",1
"8871","TELO2_HUMAN",0.191349309,"TELO2_HUMAN",1
"8872","TENA2_MAIZE",0.467126625,"TENA2_MAIZE",1
"8873","TENAC_ARATH",0.341091288,"TENAC_ARATH",4
"8874","TERC_ARATH",0.269324257,"TERC_ARATH",4
"8875","TET10_ARATH",0.156371016,"TET10_ARATH",4
"8876","TET18_ARATH",0.883475941,"TET18_ARATH",1
"8877","TET19_ARATH",0.734580933,"TET19_ARATH",2
"8878","TET2_ARATH",0.496712594,"TET2_ARATH",3
"8879","TET3_ARATH",0.640430889,"TET3_ARATH",4
"8880","TET5_ARATH",0.390237627,"TET5_ARATH",2
"8881","TET6_ARATH",0.675084664,"TET6_ARATH",1
"8882","TET8_ARATH",0.308079169,"TET8_ARATH",4
"8883","TEX2_HUMAN",0.098818319,"TEX2_HUMAN",3
"8884","TF1_ORYSJ",0.002456055,"TF1_ORYSJ",3
"8885","TF28_SCHPO",0.431767547,"TF28_SCHPO",5
"8886","TF29_SCHPO",0.009950765,"TF29_SCHPO",3
"8887","TF2AA_DICDI",0.233801903,"TF2AA_DICDI",4
"8888","TF2B_ORYSJ",0.452202416,"TF2B_ORYSJ",3
"8889","TF2B_XENLA",0.49715389,"TF2B_XENLA",1
"8890","TF2H2_ARATH",0.851520163,"TF2H2_ARATH",1
"8891","TF3A_ARATH",0.266894037,"TF3A_ARATH",8
"8892","TF3B_MOUSE",0.923102522,"TF3B_MOUSE",2
"8893","TF3C2_HUMAN",0.882798892,"TF3C2_HUMAN",1
"8894","TF3C3_HUMAN",0.32387213,"TF3C3_HUMAN",2
"8895","TF3C5_MOUSE",0.967145741,"TF3C5_MOUSE",1
"8896","TFB1A_ARATH",0.607283592,"TFB1A_ARATH",3
"8897","TFB2_ARATH",0.758707808,"TFB2_ARATH",3
"8898","TFB4_ARATH",0.653620922,"TFB4_ARATH",2
"8899","TFB5_ARATH",0.51678362,"TFB5_ARATH",3
"8900","TFC5_SCHPO",0.906636399,"TFC5_SCHPO",1
"8901","TGA2_ARATH",0.724190716,"TGA2_ARATH",2
"8902","TGA21_TOBAC",0.407259357,"TGA21_TOBAC",1
"8903","TGA4_ARATH",0.68183703,"TGA4_ARATH",3
"8904","TGA6_ARATH",0.897082389,"TGA6_ARATH",1
"8905","TGA7_ARATH",0.569104054,"TGA7_ARATH",1
"8906","TGD1_ARATH",0.198910103,"TGD1_ARATH",1
"8907","TGD2_ARATH",0.390381106,"TGD2_ARATH",4
"8908","TGD3_ARATH",0.322933617,"TGD3_ARATH",2
"8909","TGD4_ARATH",0.550549113,"TGD4_ARATH",3
"8910","TGFA1_HUMAN",0.907506797,"TGFA1_HUMAN",1
"8911","TGHH_ORYSI",0.520242403,"TGHH_ORYSI",3
"8912","TGHH_ORYSJ",0.470396277,"TGHH_ORYSJ",2
"8913","TGS1_RAT",1,"TGS1_RAT",1
"8914","TGT_HUMAN",0.222858172,"TGT_HUMAN",1
"8915","TGT1_ARATH",0.725501065,"TGT1_ARATH",1
"8916","TGT2_ARATH",0.078408968,"TGT2_ARATH",2
"8917","TGT3B_ARATH",0.412819729,"TGT3B_ARATH",1
"8918","TGT4_ARATH",0.631168722,"TGT4_ARATH",1
"8919","THA1_ARATH",0.760329118,"THA1_ARATH",2
"8920","THA2_ARATH",0.292483599,"THA2_ARATH",2
"8921","THADA_CHICK",0.768676097,"THADA_CHICK",1
"8922","THADA_HUMAN",0.417447861,"THADA_HUMAN",1
"8923","THD1_ARATH",0.775941494,"THD1_ARATH",3
"8924","THF1_ORYSJ",0.269648113,"THF1_ORYSJ",4
"8925","THG1_ARATH",0.302357469,"THG1_ARATH",1
"8926","THG1_BOVIN",1,"THG1_BOVIN",1
"8927","THG2_ARATH",0.288624895,"THG2_ARATH",2
"8928","THH1_ARATH",0.081914015,"THH1_ARATH",1
"8929","THI41_SORBI",0.414599416,"THI41_SORBI",1
"8930","THI42_SORBI",0.708293145,"THI42_SORBI",4
"8931","THIC_ARATH",0.467559502,"THIC_ARATH",1
"8932","THIC1_ARATH",0.212314454,"THIC1_ARATH",5
"8933","THIC2_ARATH",0.389176502,"THIC2_ARATH",1
"8934","THIK1_ARATH",1,"THIK1_ARATH",1
"8935","THIK2_ARATH",0.051113347,"THIK2_ARATH",22
"8936","THIM_MAIZE",0.791665207,"THIM_MAIZE",1
"8937","THO4A_ARATH",0.00837065,"THO4A_ARATH",6
"8938","THO4B_ARATH",0.444834715,"THO4B_ARATH",2
"8939","THO4D_ARATH",0.111677638,"THO4D_ARATH",7
"8940","THO5B_ARATH",0.438357833,"THO5B_ARATH",4
"8941","THO7B_ARATH",0.781494192,"THO7B_ARATH",2
"8942","THOC1_ARATH",0.549871902,"THOC1_ARATH",2
"8943","THOC2_ARATH",0.624266601,"THOC2_ARATH",5
"8944","THOC3_ARATH",0.285170648,"THOC3_ARATH",2
"8945","THOC6_ARATH",0.91168717,"THOC6_ARATH",1
"8946","THRC_SOLTU",0.486791472,"THRC_SOLTU",3
"8947","THUM1_DROME",0.951817935,"THUM1_DROME",1
"8948","TI10A_ORYSJ",0.221874101,"TI10A_ORYSJ",6
"8949","TI10B_ORYSJ",0.282175244,"TI10B_ORYSJ",2
"8950","TI10C_ORYSJ",0.007970066,"TI10C_ORYSJ",2
"8951","TI110_ARATH",0.612018311,"TI110_ARATH",2
"8952","TI11B_ORYSJ",0.194896451,"TI11B_ORYSJ",2
"8953","TI11C_ORYSJ",0.052487184,"TI11C_ORYSJ",1
"8954","TI11E_ORYSJ",0.145744129,"TI11E_ORYSJ",3
"8955","TI141_ARATH",0.061964766,"TI141_ARATH",4
"8956","TI142_ARATH",0.395381398,"TI142_ARATH",1
"8957","TI172_ARATH",0.150199516,"TI172_ARATH",2
"8958","TI201_ARATH",0.387112457,"TI201_ARATH",4
"8959","TI205_ARATH",0.697138525,"TI205_ARATH",1
"8960","TI221_ARATH",0.776434416,"TI221_ARATH",1
"8961","TI223_ARATH",0.520226251,"TI223_ARATH",4
"8962","TI22L_ARATH",0.722566214,"TI22L_ARATH",2
"8963","TI232_ARATH",0.80506945,"TI232_ARATH",1
"8964","TI233_ARATH",0.54002658,"TI233_ARATH",2
"8965","TI441_ARATH",0.833379787,"TI441_ARATH",1
"8966","TIC_ARATH",0.166605113,"TIC_ARATH",8
"8967","TIC21_ARATH",0.049136046,"TIC21_ARATH",7
"8968","TIC22_PEA",0.450487843,"TIC22_PEA",2
"8969","TIC32_ARATH",0.527734576,"TIC32_ARATH",5
"8970","TIC32_PEA",0.228453028,"TIC32_PEA",5
"8971","TIC40_PEA",0.839895541,"TIC40_PEA",2
"8972","TIC55_PEA",0.741977588,"TIC55_PEA",2
"8973","TIC62_PEA",0.202563349,"TIC62_PEA",8
"8974","TIF3_ORYSJ",0.126611091,"TIF3_ORYSJ",3
"8975","TIF6A_ORYSI",0.631667074,"TIF6A_ORYSI",2
"8976","TIF6A_ORYSJ",0.094877961,"TIF6A_ORYSJ",6
"8977","TIF6B_ARATH",0.269284121,"TIF6B_ARATH",2
"8978","TIF6B_ORYSJ",0.35975343,"TIF6B_ORYSJ",5
"8979","TIG_ARATH",0.077010137,"TIG_ARATH",4
"8980","TIG_SYNP2",0.941138073,"TIG_SYNP2",1
"8981","TIG_SYNP6",0.397533567,"TIG_SYNP6",1
"8982","TIL_ARATH",0.005163239,"TIL_ARATH",4
"8983","TILS_WOLWR",0.638664478,"TILS_WOLWR",1
"8984","TIM10_ARATH",0.745703237,"TIM10_ARATH",2
"8985","TIM13_ORYSJ",0.057582607,"TIM13_ORYSJ",4
"8986","TIM16_DROME",0.132984495,"TIM16_DROME",1
"8987","TIM16_SCHPO",0.061958747,"TIM16_SCHPO",5
"8988","TIM21_ARATH",0.556777464,"TIM21_ARATH",1
"8989","TIM50_ARATH",0.543726996,"TIM50_ARATH",2
"8990","TIM8_ARATH",0.186132581,"TIM8_ARATH",4
"8991","TIM9_ORYSJ",0.153441227,"TIM9_ORYSJ",4
"8992","TIO_ARATH",0.131092167,"TIO_ARATH",3
"8993","TIP11_MAIZE",0.170529787,"TIP11_MAIZE",1
"8994","TIP12_ORYSJ",0.018269574,"TIP12_ORYSJ",4
"8995","TIP21_ORYSJ",0.321411323,"TIP21_ORYSJ",1
"8996","TIP22_MAIZE",0.031530894,"TIP22_MAIZE",1
"8997","TIP41_MAIZE",0.168846134,"TIP41_MAIZE",1
"8998","TIP42_MAIZE",0.067599935,"TIP42_MAIZE",2
"8999","TIPRL_DICDI",0.548449633,"TIPRL_DICDI",3
"9000","TIPRL_XENTR",0.316885894,"TIPRL_XENTR",2
"9001","TIR1A_ORYSJ",0.172414662,"TIR1A_ORYSJ",2
"9002","TIR1B_ORYSJ",0.222463083,"TIR1B_ORYSJ",7
"9003","TIR1L_ARATH",0.075971222,"TIR1L_ARATH",2
"9004","TIRC_ORYSJ",0.616837645,"TIRC_ORYSJ",6
"9005","TKI1_ARATH",0.312001823,"TKI1_ARATH",9
"9006","TKPR1_ARATH",0.165927124,"TKPR1_ARATH",15
"9007","TKTC_MAIZE",0.145863838,"TKTC_MAIZE",7
"9008","TL15A_ARATH",0.656511116,"TL15A_ARATH",2
"9009","TL15B_ARATH",0.344002257,"TL15B_ARATH",3
"9010","TL16_ARATH",0.337953664,"TL16_ARATH",4
"9011","TL17_ARATH",0.099617777,"TL17_ARATH",3
"9012","TL19_ARATH",0.963877944,"TL19_ARATH",1
"9013","TL1Y_ARATH",0.018548041,"TL1Y_ARATH",3
"9014","TL203_ARATH",0.492611618,"TL203_ARATH",4
"9015","TL29_SOLLC",0.354595901,"TL29_SOLLC",3
"9016","TLC1_ARATH",0.864114542,"TLC1_ARATH",2
"9017","TLC1_SOLTU",0.759027758,"TLC1_SOLTU",2
"9018","TLCD2_DANRE",0.176644642,"TLCD2_DANRE",2
"9019","TLDC1_XENLA",0.133254035,"TLDC1_XENLA",3
"9020","TLDC2_HUMAN",0.375249608,"TLDC2_HUMAN",3
"9021","TLOV1_ARATH",0.281519963,"TLOV1_ARATH",9
"9022","TLP_ORYSJ",0.071925857,"TLP_ORYSJ",3
"9023","TLP1_ORYSJ",0.342436374,"TLP1_ORYSJ",4
"9024","TLP1_PRUPE",0.022625075,"TLP1_PRUPE",2
"9025","TLP1_PYRPY",0.765803346,"TLP1_PYRPY",1
"9026","TLP10_ORYSJ",0.400342639,"TLP10_ORYSJ",1
"9027","TLP11_ORYSJ",0.833285141,"TLP11_ORYSJ",1
"9028","TLP12_ORYSJ",0.445733679,"TLP12_ORYSJ",3
"9029","TLP13_ORYSJ",0.431663858,"TLP13_ORYSJ",4
"9030","TLP14_ORYSJ",0.023284724,"TLP14_ORYSJ",8
"9031","TLP3_ORYSJ",0.616071317,"TLP3_ORYSJ",2
"9032","TLP4_ORYSJ",0.910841866,"TLP4_ORYSJ",2
"9033","TLP40_SPIOL",0.703903771,"TLP40_SPIOL",1
"9034","TLP6_ORYSJ",0.093007339,"TLP6_ORYSJ",8
"9035","TLP7_ORYSJ",0.149733392,"TLP7_ORYSJ",8
"9036","TLP8_ORYSJ",0.107328327,"TLP8_ORYSJ",10
"9037","TLP9_ORYSJ",0.195621691,"TLP9_ORYSJ",4
"9038","TLPH_ARATH",0.592198504,"TLPH_ARATH",2
"9039","TM120_DICDI",0.93811448,"TM120_DICDI",1
"9040","TM131_DROME",0.761594675,"TM131_DROME",1
"9041","TM135_XENLA",0.084590353,"TM135_XENLA",2
"9042","TM136_DANRE",0.865560665,"TM136_DANRE",1
"9043","TM147_XENLA",0.924293298,"TM147_XENLA",1
"9044","TM147_XENTR",0.488867246,"TM147_XENTR",1
"9045","TM1L2_HUMAN",0.756780817,"TM1L2_HUMAN",2
"9046","TM1L2_MOUSE",0.511382138,"TM1L2_MOUSE",11
"9047","TM1L2_XENLA",0.574626211,"TM1L2_XENLA",2
"9048","TM205_XENLA",0.150859763,"TM205_XENLA",5
"9049","TM208_DANRE",0.540920822,"TM208_DANRE",1
"9050","TM230_PONAB",0.648266843,"TM230_PONAB",1
"9051","TM256_BUFGR",0.031178011,"TM256_BUFGR",4
"9052","TM258_BOVIN",0.798959772,"TM258_BOVIN",2
"9053","TM45B_RAT",0.86844589,"TM45B_RAT",1
"9054","TM53B_XENLA",0.338278936,"TM53B_XENLA",3
"9055","TM56B_XENLA",0.454575484,"TM56B_XENLA",4
"9056","TM87A_XENTR",0.353627119,"TM87A_XENTR",4
"9057","TM87B_MOUSE",0.609287939,"TM87B_MOUSE",2
"9058","TMCO1_RAT",0.008009049,"TMCO1_RAT",4
"9059","TMCO4_HUMAN",0.924862485,"TMCO4_HUMAN",2
"9060","TMK1_ARATH",0.559968845,"TMK1_ARATH",5
"9061","TMK3_ARATH",0.512437527,"TMK3_ARATH",4
"9062","TMK4_ARATH",0.246512999,"TMK4_ARATH",3
"9063","TMM18_DANRE",0.546378482,"TMM18_DANRE",1
"9064","TMM19_PONAB",0.209136295,"TMM19_PONAB",2
"9065","TMM50_DICDI",0.960373652,"TMM50_DICDI",1
"9066","TMM53_BOVIN",0.278939846,"TMM53_BOVIN",2
"9067","TMM53_DANRE",0.120623546,"TMM53_DANRE",2
"9068","TMM56_MOUSE",1,"TMM56_MOUSE",1
"9069","TMM8B_MOUSE",0.587068081,"TMM8B_MOUSE",1
"9070","TMN1_ARATH",0.039184729,"TMN1_ARATH",14
"9071","TMN10_ARATH",0.328414048,"TMN10_ARATH",5
"9072","TMN11_ARATH",0.50883503,"TMN11_ARATH",6
"9073","TMN12_ARATH",0.498719092,"TMN12_ARATH",10
"9074","TMN2_ARATH",0.578024734,"TMN2_ARATH",1
"9075","TMN3_ARATH",0.483618093,"TMN3_ARATH",4
"9076","TMN7_ARATH",0.001374262,"TMN7_ARATH",5
"9077","TMN8_ARATH",0.257157967,"TMN8_ARATH",6
"9078","TMN9_ARATH",0.036225587,"TMN9_ARATH",9
"9079","TMT1_BRAOL",0.232651348,"TMT1_BRAOL",2
"9080","TMT2_BRAOL",0.529788528,"TMT2_BRAOL",2
"9081","TMVRN_NICGU",0.59662517,"TMVRN_NICGU",1
"9082","TNG2_HUMAN",0.505004144,"TNG2_HUMAN",1
"9083","TNG2_MOUSE",0.492749826,"TNG2_MOUSE",1
"9084","TNPO1_ORYSI",0.34027782,"TNPO1_ORYSI",3
"9085","TNPO1_ORYSJ",0.32145502,"TNPO1_ORYSJ",8
"9086","TNPO3_MOUSE",0.487422813,"TNPO3_MOUSE",2
"9087","TO401_ARATH",0.632383781,"TO401_ARATH",3
"9088","TOC34_ARATH",0.149941741,"TOC34_ARATH",5
"9089","TOC34_PEA",0.05193295,"TOC34_PEA",1
