"","gene","adr7","adr8","aww7","aww8"
"411","AL7B4_ARATH",7.438,7.057,8.53,8.926
"412","ALA1_ARATH",7.16957142857143,6.42014285714286,7.0105,7.21157142857143
"413","ALA10_ARATH",0.1565,0,1.653,0.8415
"414","ALA11_ARATH",4.994,0.3425,2.2645,7.4425
"415","ALA12_ARATH",4.34975,6.69325,5.71875,3.91725
"416","ALA2_ARATH",5.823,7.1602,5.6998,5.3427
"417","ALA2_PANMI",29.51,40.79125,14.8505,28.00475
"418","ALA3_ARATH",11.7336666666667,9.24933333333333,7.646,8.40066666666667
"419","ALA4_ARATH",9.322,7.593,8.77233333333333,8.74966666666667
"420","ALA5_ARATH",0,0,5.265,0
"421","ALA6_ARATH",3.378,3.3785,3.825,2.9605
"422","ALA8_ARATH",5.62225,5.10025,5.483,4.1155
"423","ALA9_ARATH",5.9816,6.4534,5.0186,5.514
"424","ALAXL_PYRHO",4.4785,3.6145,5.8145,7.6095
"425","ALB2_PEA",2.77966666666667,6.36133333333333,3.894,5.33066666666667
"426","ALB3_ARATH",23.45275,30.015,28.80675,25.294
"427","ALB3_MAIZE",5.33,2.495,8.157,3.748
"428","ALB31_ARATH",10.052,6.458,9.277,9.523
"429","ALB33_ARATH",4.787,0,4.291,4.482
"430","ALDH_CRAPL",17.4316666666667,29.7786666666667,18.2596666666667,26.7443333333333
"431","ALDO1_MAIZE",2.234,9.20633333333333,4.602,2.61
"432","ALDO1_ORYSJ",7.249,7.582,6.188,6.3225
"433","ALDO2_MAIZE",5.7498125,10.9133125,8.9286875,9.240375
"434","ALDO2_ORYSJ",3.659,9.2745,2.498,2.706
"435","ALDOL_ORYSJ",3.5348,0.9252,1.3702,2.9262
"436","ALDR_HORVU",2.335,5.12233333333333,3.88333333333333,2.35566666666667
"437","ALE2_ARATH",7.495375,6.600875,6.934,8.93525
"438","ALF_ARATH",33.9995,100.377,42.579,36.3485
"439","ALF_MAIZE",23.1076363636364,26.2860909090909,25.7020909090909,26.8416363636364
"440","ALF_ORYSJ",13.435,5.6065,14.3865,8.2795
"441","ALF1_PEA",45.37975,95.2285,71.124,54.241
"442","ALF4_ARATH",3.11433333333333,7.63033333333333,2.65,4.14633333333333
"443","ALFC_ORYSJ",525.169125,556.674625,620.345875,566.770375
"444","ALFC3_ARATH",10.19475,10.84575,13.49275,13.687
"445","ALFL1_ORYSJ",6.96383333333333,2.6255,8.54933333333333,4.74016666666667
"446","ALFL3_ARATH",30.295,19.726,18.056,14.406
"447","ALFL3_ORYSJ",7.18025,3.799,6.004,7.641
"448","ALFL5_ORYSJ",13.4703333333333,9.842,11.322,9.089
"449","ALFL6_ORYSI",19.018,25.092,24.212,20.914
"450","ALFL6_ORYSJ",5.39133333333333,10.663,9.58066666666667,7.55566666666667
"451","ALFL7_ARATH",4.0825,7.657,5.789,4.903
"452","ALFL7_ORYSI",52.479,107.199,55.266,79.87
"453","ALFL7_ORYSJ",26.3258333333333,16.8008333333333,24.4248333333333,26.9398333333333
"454","ALFL8_ORYSJ",20.67025,23.1585,21.354,22.3675
"455","ALFL9_ORYSI",1.91316666666667,3.816,2.56183333333333,3.13833333333333
"456","ALG11_ARATH",0.5615,3.127,0.49475,1.6395
"457","ALG12_ARATH",3.038,5.911,6.115,2.447
"458","ALG13_RAT",13.394,5.676,6.955,8.133
"459","ALG14_MOUSE",4.563,5.808,5.75933333333333,3.82666666666667
"460","ALG2_MOUSE",8.589,12.68,9.152,11.607
"461","ALG2_RHIPU",9.592,4.969,8.199,10.306
"462","ALG3_ARATH",3.875,0,9.981,1.879
"463","ALG5_DICDI",11.166,3.855,6.063,2.672
"464","ALG6_ARATH",1.234,5.676,4.55,7.232
"465","ALG8_ARATH",6.665,5.59,4.467,3.161
"466","ALG9_ARATH",5.74014285714286,3.59228571428571,6.15828571428571,6.209
"467","ALGC_PSEPK",11.608,6.233,13.267,10.139
"468","ALIS1_ARATH",5.842,8.33133333333333,3.949,7.45766666666667
"469","ALIS2_ARATH",5.1045,4.53,3.446,4.34
"470","ALIS3_ARATH",7.71671428571429,8.10057142857143,8.20628571428571,9.32828571428571
"471","ALIS4_ARATH",8.19975,8.621,7.144,7.15675
"472","ALIS5_ARATH",2.476,6.072,3.203,3.91466666666667
"473","ALIX_DICDI",12.538,9.906,12.676,15.884
"474","ALKB5_MOUSE",13.569,11.47,13.184,12.713
"475","ALKB8_XENTR",4.741,7.293,7.867,2.31
"476","ALKBH_ARATH",3.033,5.992,9.2765,5.2555
"477","ALL12_OLEEU",2.228,3.106,8.665,5.07
"478","ALL9_OLEEU",3.213,8.824,8.769,6.146
"479","ALLN_ALLCG",43.3166666666667,13.8646666666667,37.5313333333333,46.1383333333333
"480","ALLN1_ALLSA",28.7755,17.2635,9.8985,11.2255
"481","ALMT9_ARATH",8.17,5.1295,7.157,6.552
"482","ALMTC_ARATH",2.71566666666667,5.06533333333333,4.692,2.613
"483","ALT3_ARATH",5.35525,4.84575,10.062,4.798
"484","ALY2_ARATH",9.6528,6.055,9.233,7.659
"485","ALY3_ARATH",4.61115384615385,5.33476923076923,4.582,4.563
"486","AMERL_ARATH",5.7925,6.123,8.0585,4.38925
"487","AMI1_ARATH",9.159,8.219,7.349,8.637
"488","AMO_ARATH",11.5571666666667,10.1218333333333,10.4201666666667,7.32216666666667
"489","AMO_LENCU",4.317,8.664,8.561,3.562
"490","AMO_PEA",3.0506,4.1208,1.9112,3.9852
"491","AMO1_ARTS1",3.9585,2.768,6.24,7.34
"492","AMO2_ARTS1",8.892,8.696,6.188,9.689
"493","AMPD_ARATH",26.06,24.7876,27.015,29.3312
"494","AMPD_ORYSJ",6.88325,3.7615,8.7455,6.0725
"495","AMPL1_ORYSJ",8.727,3.834,4.602,0.812
"496","AMPL2_ORYSJ",16.53275,18.156125,13.4445,15.11575
"497","AMPP1_COPC7",4.087,9.981,5.659,4.02566666666667
"498","AMPP1_SORMK",25.342,14.586,18.761,17.822
"499","AMPP1_TALMQ",15.189,11.78,6.188,11.431
"500","AMPP1_TUBMM",13.2,6.447,11.412,6.812
"501","AMRA1_HUMAN",7.269,7.707,4.15633333333333,9.25833333333333
"502","AMRA1_MOUSE",0,3.17,0,0
"503","AMSH2_ARATH",4.78675,8.6315,6.28625,6.13375
"504","AMSH3_ARATH",6.30416666666667,6.12016666666667,5.64016666666667,8.102
"505","AMT11_ORYSJ",31.28175,48.31975,46.6965,37.601
"506","AMT32_ORYSJ",36.186,11.507,36.9305,44.848
"507","AMT33_ORYSJ",2.0065,2.6505,2.959,2.613
"508","AMY_STRGR",20.486,12.10125,21.19875,21.553
"509","AMY_STRLM",33.406,20.433,25.394,30.917
"510","AMY_STRVL",17.913,15.625,26.876,28.93
"511","AMY2_ARATH",8.81625,4.70125,9.945,9.84325
"512","AMY3_ARATH",12.878,7.2825,11.759,9.4
"513","AMYB_MAIZE",4.842,15.2542,15.6304,4.8798
"514","AMYB_MEDSA",6.7015,17.9215,23.886,16.5055
"515","AMYB_SOYBN",9.371,22.875,16.418,18.145
"516","AMYB_TRIRP",7.06,8.182,16.221,15.473
"517","AMYB_VIGUN",2.955,10.12,5.545,2.075
"518","AMYB_WHEAT",8.92,24.91,36.536,17.577
"519","AN13B_HUMAN",18.107,19.887,16.698,16.755
"520","AN13B_MOUSE",12.482,10.099,13.64,10.384
"521","AN321_ORYSJ",15.312,8.6378,11.6212,10.7164
"522","ANAG_HUMAN",3.80388888888889,2.90822222222222,4.31888888888889,3.96277777777778
"523","ANAN_ANACO",16.385,55.484,62.272,38.12
"524","ANGLT_ROSHC",7.9087619047619,9.08342857142857,8.04714285714286,8.63204761904762
"525","ANGS_PASSA",3.958,0,8.261,16.364
"526","ANK1_HUMAN",5.65683333333333,3.13416666666667,5.008,4.65683333333333
"527","ANK3_HUMAN",5.6475,3.818,4.343,4.3405
"528","ANKR1_BOVIN",0,5.055,2.664,5.647
"529","ANKZ1_HUMAN",7.972,6.64,1.078,3.797
"530","ANKZ1_MOUSE",6.959,4.134,4.923,4.796
"531","ANM1_ORYSJ",6.10633333333333,1.592,6.157,4.51833333333333
"532","ANM3_ORYSJ",4.507125,2.998625,4.5945,3.30175
"533","ANM5_ORYSJ",7.705,2.41,2.622,6.244
"534","ANM61_ORYSJ",3.8385,1.071,1.8605,1.551
"535","ANM62_ORYSJ",4.40933333333333,6.73633333333333,4.97533333333333,4.29966666666667
"536","ANR44_MOUSE",10.715,6.918,6.551,10.961
"537","ANT_ARATH",7.245,12.744,0,4.091
"538","ANT1_ARATH",7.1968,9.9768,6.9444,7.299
"539","ANTA_GENTR",3.36333333333333,6.17566666666667,2.08666666666667,2.985
"540","ANTL1_ARATH",4.97069230769231,7.33661538461538,6.22776923076923,9.78984615384615
"541","ANTL2_ARATH",1.832,7.496,6.302,6.352
"542","ANTR6_ARATH",7.9532,10.6684,15.5786,11.2062
"543","ANX1_ARATH",3.857,7.978,1.886,7.751
"544","ANX2_ARATH",5.505,4.562,1.607,0.94
"545","ANXD2_ARATH",5.873,7.218,3.581,4.771
"546","ANXD3_ARATH",5.804,6.779,8.753,11.3625
"547","ANXD4_ARATH",7.6938,11.7352,12.4752,20.151
"548","ANXD5_ARATH",15.0718571428571,19.3207142857143,18.0365714285714,21.5282857142857
"549","ANXD6_ARATH",5.0955,4.412,2.9955,2.716
"550","ANXD7_ARATH",12.133,10.163,10.054,7.487
"551","AOC3_ARATH",17.094,11.1965,14.6765,16.0355
"552","AOP1L_ARATH",4.184,5.96,6.11,4.262
"553","AOX1_TOBAC",3.295,7.496,10.075,8.466
"554","AOX1A_ARATH",5.563,3.68766666666667,2.84,4.48566666666667
"555","AOX2_SOYBN",12.86,9.306,3.773,16.598
"556","AOX2_TOBAC",2.053,11.716,2.456,4.13
"557","AOX4_ARATH",127.657,99.5502,109.5364,109.0662
"558","AP1G1_ARATH",6.614,0,3.296,0.881
"559","AP1G2_ARATH",8.55557142857143,8.04571428571429,5.60885714285714,7.85042857142857
"560","AP1M2_ARATH",13.7586666666667,17.1166666666667,15.043,13.995
"561","AP1S1_ARATH",3.70366666666667,6.50433333333333,7.31433333333333,7.36933333333333
"562","AP1S2_ARATH",3.038,8.3,4.592,4.502
"563","AP2_ARATH",11.282125,12.61275,10.36875,13.524
"564","AP2A1_ARATH",9.3065,7.063,7.7995,8.1475
"565","AP2A2_ARATH",7.68633333333333,5.00133333333333,6.11166666666667,6.22133333333333
"566","AP2L4_ARATH",3.737,3.834,1.845,0.812
"567","AP2M_ARATH",19.003,10.2236666666667,14.8496666666667,17.639
"568","AP2S_ARATH",4.491,7.18285714285714,6.17,6.00928571428571
"569","AP3B_DICDI",3.802,0,3.752,4.14
"570","AP3BA_ARATH",4.557,8.01,4.986,4.747
"571","AP3D_ARATH",5.8085,2.736,3.415,4.595
"572","AP3M_ARATH",3.78333333333333,3.627,3.645,3.20666666666667
"573","AP3S_ARATH",7.2592,7.381,7.9894,7.391
"574","AP4E_ARATH",6.379,2.7416,3.7334,3.619
"575","AP4M_ARATH",7.6514,5.4852,8.2608,7.81
"576","AP4S_ARATH",7.64333333333333,4.52633333333333,9.65333333333333,7.63066666666667
"577","AP5M_ARATH",5.00166666666667,5.27966666666667,4.035,4.16266666666667
"578","AP5Z1_HUMAN",3.121,2.377,3.058,4.688
"579","AP5Z1_MOUSE",2.0805,1.162,1.332,0.7925
"580","APAF_MOUSE",8.119,4.712,8.821,8.133
"581","APAG_MAGSA",170.997,133.811,177.748,167.707
"582","APBLA_ARATH",6.50375,3.77225,4.370375,5.7155
"583","APBLC_ARATH",22.001,17.028,19.507,18.008
"584","APC1_ARATH",5.035,0,2.8865,1.458
"585","APC1_MOUSE",3.765,0,2.778,0.822
"586","APC10_ARATH",6.00833333333333,3.38433333333333,3.19933333333333,3.54933333333333
"587","APC11_ARATH",4.998,1.296,7.338,6.459
"588","APC2_ARATH",2.0155,2.313,4.8405,2.8525
"589","APC7_ARATH",6.6465,6.926,4.29375,4.3625
"590","APEH_MOUSE",7.94875,7.0065,7.31775,7.34525
"591","APG_ORYSJ",7.2574,7.0532,6.7146,6.0172
"592","APG2_ARATH",17.5775,13.0956666666667,16.5838333333333,12.7
"593","APG3_ARATH",8.18033333333333,6.11483333333333,8.17616666666667,5.33383333333333
"594","APGM_METS5",7.254,7.807,10.862,11.186
"595","APH1_ARATH",11.166,8.278,9.733,10.193
"596","API5_CHICK",14.038,3.92,11.07,17.43
"597","API5_DROME",18.272,8.824,13.443,17.939
"598","API5_PONAB",10.853,4.7815,9.6345,6.8265
"599","APK1_ARATH",3.024,1.831,4.467,2.9215
"600","APK1A_ARATH",6.66475,4.58625,8.857,6.80175
"601","APK1B_ARATH",9.3822,8.0492,9.994,7.4672
"602","APK2A_ARATH",6.045,5.676,2.58433333333333,5.158
"603","APK2B_ARATH",5.7561,4.2516,4.3614,6.7589
"604","APK3_ARATH",3.18033333333333,7.334,5.31733333333333,4.53133333333333
"605","APL_ARATH",7.14573333333333,5.77573333333333,7.42206666666667,6.4978
"606","APM1A_ORYSJ",8.67033333333333,9.96311111111111,7.95788888888889,8.28288888888889
"607","APM1B_ORYSJ",5.92828571428571,4.43057142857143,5.02242857142857,5.77857142857143
"608","APM1C_ORYSJ",16.514,14.714,8.302,10.403
"609","APM1D_ORYSJ",5.008,8.246,4.612,5.402
"610","APO1_ARATH",7.2585,7.6035,7.1415,5.466
"611","APO2_ARATH",4.96483333333333,3.08966666666667,4.94416666666667,4.4545
"612","APR1_ORYSJ",114.2145,106.2185,198.2605,148.8575
"613","APRL3_ORYSJ",15.8546666666667,21.6863333333333,18.315,14.09
"614","APRL4_ORYSJ",6.7475,8.7545,6.4935,7.7805
"615","APRL5_ORYSJ",8.39975,12.642,7.203625,10.9905
"616","APRL6_ORYSJ",4.21825,7.143,7.0325,7.049
"617","APRR9_ARATH",29.9355,19.9565,14.5885,15.8935
"618","APS1_ARATH",37.926,67.5375,62.7185,78.5345
"619","APS2_ARATH",52.323,65.487,74.171,59.396
"620","APS3_ARATH",17.444,21.054,37.417,16.373
"621","APS4_ARATH",8.837,16.374,18.066,23.195
"622","APT1_MAIZE",7.751,2.099,0.985,1.458
"623","APT1_WHEAT",70.512,49.573,73.28,79.351
"624","APT11_DICDI",26.5435,25.9,30.478,29.835
"625","APT2_ARATH",7.16625,9.772,6.732,8.06425
"626","APX1_ORYSJ",57.8965,75.414,93.88,92.3825
"627","APX2_ORYSJ",160.991,151.176,154.5565,169.483
"628","APX4_ORYSJ",28.696,40.695,34.27,33.3763333333333
"629","APX5_ORYSJ",3.153,8.578,3.8455,4.2425
"630","APX6_ARATH",6.06728571428571,8.90085714285714,3.85871428571429,5.58671428571429
"631","APX6_ORYSJ",3.95533333333333,4.555,3.15766666666667,3.75466666666667
"632","APX7_ORYSJ",65.394,72.101,83.8936666666667,59.915
"633","APX8_ORYSJ",69.095,94.789,105.6954,74.9748
"634","APY1_ORYSJ",5.9515,3.2075,3.664,6.841
"635","APY2_ORYSJ",4.17,0,3.566,3.132
"636","APY3_ORYSJ",3.54809090909091,2.52163636363636,3.50981818181818,4.12990909090909
"637","APY6_ARATH",5.46914285714286,4.16285714285714,5.25928571428571,4.80128571428571
"638","APY7_ARATH",5.81257142857143,2.50742857142857,4.78271428571429,4.23785714285714
"639","AQR_HUMAN",4.54133333333333,2.72016666666667,3.22516666666667,4.07283333333333
"640","AQR_MOUSE",11.4296666666667,7.732,8.468,9.52266666666667
"641","ARAD1_ARATH",4.75288888888889,3.61611111111111,5.59477777777778,4.95644444444444
"642","ARAE1_ORYSJ",7.1615,5.408,8.1465,6.846
"643","ARAE2_ORYSJ",4.40225,3.87125,4.58125,5.11375
"644","ARAE3_ORYSJ",4.29266666666667,6.06833333333333,4.45033333333333,2.66833333333333
"645","ARAH_SHIFL",3.654,1.874,0,1.585
"646","ARAK_ARATH",5.08375,3.77775,2.98525,4.8395
"647","ARASP_ARATH",6.46675,10.09875,6.34325,6.895
"648","ARC1B_ARATH",3.1666,1.4348,2.5312,2.6796
"649","ARC2A_ARATH",5.615,3.352,6.82,5.784
"650","ARC3_ARATH",5.431,0.9855,6.224,2.011
"651","ARC5_ARATH",4.653,3.175,4.49575,3.494
"652","ARC5A_ARATH",7.9715,3.9625,6.4315,6.18
"653","ARF_DUGJA",8.34528571428571,7.937,10.9277142857143,11.1358571428571
"654","ARF_MAIZE",279.601,375.913,362.565,385.131
"655","ARF_VIGUN",26.999,20.23,33.966,16.716
"656","ARF1_ARATH",68.6055,66.1523333333333,55.4763333333333,69.4358333333333
"657","ARF1_BRARP",5.882,3.909,9.857,6.508
"658","ARF1_ORYSJ",27.5973333333333,27.6821111111111,26.7908888888889,33.8342222222222
"659","ARF1_PLAFA",0,2.688,1.98,5.373
"660","ARF2_ORYSJ",44.36,77.031,55.411,66.384
"661","ARF3_ARATH",8.487,2.763,1.969,9.806
"662","ARF5_ARATH",2.44533333333333,4.134,3.624,3.895
"663","ARFA_ORYSJ",8.61616666666667,3.12166666666667,5.52783333333333,5.4365
"664","ARFC_ORYSJ",12.51,13.9037,13.7657,10.6861
"665","ARFD_ORYSJ",27.7887777777778,18.5911111111111,21.0798888888889,24.8867777777778
"666","ARFG_ORYSJ",25.0588,17.7622,24.4114,21.0042
"667","ARFH_ORYSJ",5.696875,7.53275,6.031125,6.311375
"668","ARFI_ORYSJ",34.7561666666667,25.984,28.1321666666667,30.8123333333333
"669","ARFL_ORYSI",10.512,9.735,3.866,6.821
"670","ARFN_ORYSJ",1.763,2.656,6.815,2.1775
"671","ARFO_ORYSJ",6.9365,9.3385,6.986,7.267
"672","ARFP_ORYSJ",3.28783333333333,1.26533333333333,4.3325,4.29483333333333
"673","ARFQ_ORYSI",4.1515,3.261,5.882,6.787
"674","ARFQ_ORYSJ",2.9142,4.1294,5.2032,4.2514
"675","ARFR_ORYSJ",4.8068,5.8538,7.1062,6.4572
"676","ARFRP_BOVIN",5.845,7.968,6.426,11.294
"677","ARFRP_PONAB",6.867,9.628,7.255,6.714
"678","ARFRP_RAT",4.501,11.652,6.416,6.812
"679","ARFS_ORYSJ",2.817,0,1.669,1.468
"680","ARFU_ORYSJ",7.945375,6.674375,7.34875,6.936375
"681","ARFV_ORYSJ",14.508,5.387,9.598,8.436
"682","ARFW_ORYSI",49.2316,24.736,52.2494,42.8936
"683","ARFW_ORYSJ",115.333,83.371,122.254,124.469
"684","ARFX_ORYSJ",17.861625,12.40925,11.423375,15.657625
"685","ARG2_VIGRR",10.2056666666667,18.5303333333333,17.1606666666667,21.9483333333333
"686","ARGC_ORYSJ",5.026,3.802,5.245,3.318
"687","ARGD_ALNGL",11.479,5.89,11.847,6.127
"688","ARGD_ARATH",6.38866666666667,4.87633333333333,4.315,6.43333333333333
"689","ARGE_ARATH",7.39166666666667,7.814,8.461,8.097
"690","ARGI1_ORYSJ",6.821,11.068,9.546,10.692
"691","ARGJ_MAIZE",2.5635,2.479,1.8085,3.5135
"692","ARGJ_SORBI",1.87166666666667,0.282,1.503,1.641
"693","ARI1_ARATH",12.722,0,3.576,8.681
"694","ARI2_ARATH",5.876,3.76233333333333,7.19,5.19333333333333
"695","ARI5_ARATH",1.059,8.193,3.13,7.575
"696","ARI8_ARATH",4.62329411764706,5.44847058823529,4.82758823529412,4.669
"697","ARIA_ARATH",5.81775,3.569,3.91025,4.23525
"698","ARID2_ARATH",6.79936363636364,6.68163636363636,7.17245454545455,7.00472727272727
"699","ARID3_ARATH",5.40575,5.42425,5.053,5.73025
"700","ARID4_ARATH",6.5044,6.91593333333333,6.9058,7.69573333333333
"701","ARID5_ARATH",7.13733333333333,5.46866666666667,7.99466666666667,5.983
"702","ARK1_ORYSJ",1.049,3.245,2.322,2.045
"703","ARK2_ORYSJ",4.51666666666667,3.923,4.20466666666667,3.941
"704","ARL3_CHLRE",1.675,0,7.722,0
"705","ARL8A_XENTR",30.921,48.138,24.865,35.898
"706","ARL8B_RAT",10.43,13.419,17.455,16.099
"707","ARLY_ARATH",8.1655,4.969,6.4575,6.166
"708","ARMC6_MOUSE",6.784,0.921,6.457,7.947
"709","ARMC7_MOUSE",3.125,6.8485,7.7685,7.4575
"710","ARMC8_BOVIN",15.824,18.334,18.657,20.283
"711","AROA_ARATH",8.174,10.024,7.67,3.367
"712","AROA_PETHY",10.402,11.116,5.545,7.467
"713","AROA2_TOBAC",11.939,9.306,6.302,7.242
"714","AROC_SYNP2",11.6383333333333,24.956,14.8146666666667,16.1776666666667
"715","AROC1_SOLLC",37.171,30.146,39.314,36.759
"716","AROD2_ARATH",4.4875,5.012,6.307,4.267
"717","AROD3_ARATH",11.4098333333333,14.4628333333333,11.2408333333333,14.1516666666667
"718","AROD4_ARATH",1.924,5.098,3.452,3.142
"719","AROD6_ARATH",13.642,14.158,15.516,14.484
"720","AROF_ORYSJ",3.59,1.592,4.09066666666667,3.27233333333333
"721","AROG_ARATH",0,6.447,0,0
"722","AROG_ORYSJ",41.8413333333333,25.6983333333333,38.63,47.913
"723","AROG_SOLLC",40.5355,33.8895,40.3405,45.998
"724","ARP_ARATH",2.881,0,4.229,6.381
"725","ARP1_ARATH",4.634,8.1264,4.038,6.4496
"726","ARP2_ORYSI",3.88133333333333,4.073,4.08366666666667,3.892
"727","ARP3_ORYSJ",7.61025,2.72275,6.872,6.736
"728","ARP4_ORYSJ",3.9878,1.7328,3.068,3.398
"729","ARP5_ARATH",5.394,0,1.772,6.244
"730","ARP5_ORYSJ",4.5474,4.5064,4.4198,6.3184
"731","ARP6_ORYSJ",5.23766666666667,4.78366666666667,3.26166666666667,3.768
"732","ARP7_ORYSJ",10.844,9.274,12.241,8.857
"733","ARP8_ORYSJ",6.92844444444444,5.24266666666667,7.11266666666667,6.33966666666667
"734","ARP9_ORYSI",2.32,3.566,8.551,21.864
"735","ARP9_ORYSJ",4.5566,2.5854,4.0424,3.9676
"736","ARPC3_ARATH",4.271,4.107,3.5815,3.636
"737","ARPC4_ARATH",3.866,2.784,6.944,8.006
"738","ARSA_METJA",32.927,24.535,37.739,31.23
"739","ARSA_METTH",54.56,66.793,42.735,42.475
"740","ARSB_DICDI",22.4487727272727,19.6874090909091,18.5753636363636,22.7201363636364
"741","ART1_ORYSJ",2.42433333333333,0.532,1.465,0.975333333333333
"742","ART2_YEAST",1301.138,2183,1841.671,1780.143
"743","ASA1_ORYSI",4.17,3.663,9.67,3.102
"744","ASA2_ORYSJ",13.6655,11.1805,14.2205,10.2225
"745","ASB1_ORYSJ",11.196,13.95675,12.21775,13.0015
"746","ASCC1_MOUSE",9.564,7.143,7.556,7.506
"747","ASCC2_HUMAN",3.682,5.012,1.886,3.866
"748","ASCL_SOLLC",2.817,0,2.2075,1.3555
"749","ASCL1_ORYSJ",15.433,16.7975,17.677,18.6045
"750","ASCL3_ORYSJ",3.848,6.907,1.368,3.739
"751","ASD_ARATH",8.49575,9.01541666666667,7.00316666666667,8.234
"752","ASD1_ARATH",8.07106666666667,7.33226666666667,8.0818,7.0726
"753","ASE1_ARATH",4.966,10.7735,7.7115,8.5635
"754","ASF1B_ARATH",4.745,4.2355,7.8465,4.365
"755","ASHH1_ARATH",3.4796,2.4652,3.7064,2.3822
"756","ASHH2_ARATH",3.88866666666667,4.11111111111111,3.09211111111111,3.708
"757","ASHH3_ARATH",2.863,1.467,3.814,3.151
"758","ASHR3_ARATH",4.5124,7.6506,6.1796,5.0344
"759","ASIL2_ARATH",10.5512222222222,10.3626666666667,8.47744444444444,8.61988888888889
"760","ASK21_ARATH",5.707375,7.04925,5.665625,4.608125
"761","ASK4_ARATH",22.61,13.168,17.5936,19.959
"762","ASNA_DROGR",7.465,9.531,4.509,5.109
"763","ASNA_NEMVE",5.143,6.11866666666667,8.12233333333333,6.17233333333333
"764","ASNS_ASPOF",7.7785,24.3955,0.306,13.3835
"765","ASNS_DICDI",122.6535,172.77925,94.44,157.3035
"766","ASNS_MAIZE",6.255,3.443,10.132,6.6795
"767","ASNS_SANAU",1.924,0.985,0.373,7.1885
"768","ASNS2_ORYSJ",6.1125,2.693,5.385,7.4675
"769","ASO_CUCMA",12.28,2.624,4.965,3.279
"770","ASP1_ORYSI",4.115,0,0,2.505
"771","ASP1_ORYSJ",5.55735714285714,3.46971428571429,6.17,5.86164285714286
"772","ASPG1_ARATH",5.41508333333333,10.5468333333333,8.62366666666667,6.06858333333333
"773","ASPG2_ARATH",2.9825,1.783,2.9905,6.014
"774","ASPG3_ARATH",6.628,11.93,3.255,6.459
"775","ASPGB_ARATH",167.941,193.595,370.354,198.0605
"776","ASPL1_ARATH",6.5488,5.0846,8.1054,6.52
"777","ASPL2_ARATH",10.4651428571429,8.11457142857143,11.2355714285714,11.4295714285714
"778","ASPR1_ORYSJ",23.4575,20.55625,20.81275,24.45025
"779","ASPRX_ORYSJ",43.0559375,42.6573125,42.2733125,42.709625
"780","ASR1_SOLLC",80.0159,47.2873,78.8563,83.9228
"781","ASR3_ARATH",9.163,8.9442,9.8714,7.9684
"782","ASR3_SOLLC",486.7705,139.1015,374.63,491.8165
"783","ASSY_ARATH",5.04466666666667,3.46266666666667,4.66433333333333,4.13333333333333
"784","ASTER_ARATH",4.5584,4.9048,5.9244,7.0818
"785","AT101_ARATH",8.8702,3.7332,7.8794,9.5618
"786","AT13A_ARATH",3.90333333333333,3.46266666666667,2.96766666666667,4.489
"787","AT13B_ARATH",12.2153333333333,5.797,6.226,7.87166666666667
"788","AT18A_ARATH",7.76,6.36466666666667,6.50233333333333,6.17566666666667
"789","AT18B_ARATH",5.979,4.471,8.494,4.1985
"790","AT18C_ARATH",1.5605,3.3895,2.9695,6.322
"791","AT18D_ARATH",8.2985,13.0705,5.053,9.386
"792","AT18F_ARATH",27.57,24.385,33.002,30.378
"793","AT18G_ARATH",10.356,11.83375,12.0545,10.2565
"794","AT18H_ARATH",10.5815,15.9245,14.4955,11.9935
"795","AT74_ARATH",9.412,19.8815,16.0395,17.685
"796","ATAD1_BOVIN",6.886,1.574,6.426,1.869
"797","ATAD1_RAT",3.544,5.0335,4.3325,5.6615
"798","ATAD3_CAEEL",5.155,1.199,8.271,4.913
"799","ATAD5_HUMAN",4.593,1.06,2.923,2.564
"800","ATAD5_MOUSE",2.863,7.068,2.539,2.241
"801","ATB_ARATH",5.588,2.26,7.338,2.525
"802","ATCA1_ARATH",3.1204,6.9632,4.801,5.514
"803","ATCA7_ARATH",3.581,5.612,4.239,4.864
"804","ATCA8_ARATH",7.935,1.531,8.758,5.148
"805","ATD1A_DANRE",15.3635,35.485,21.8595,18.6785
"806","ATD1B_DANRE",7.235,1.467,1.316,0
"807","ATD3B_HUMAN",3.194,1.414,2.011,2.946
"808","ATD3B_XENLA",9.739,4.594,9.774,2.819
"809","ATE2_ARATH",13.9,10.024,7.66,10.638
"810","ATESY_VITVI",5.588,1.992,1.42,10.482
"811","ATG10_ARATH",5.824,4.11933333333333,6.01833333333333,6.28
"812","ATG11_ARATH",5.62244444444444,6.51111111111111,6.04411111111111,4.68666666666667
"813","ATG12_MEDTR",2.00675,1.59825,3.26225,2.17
"814","ATG16_ARATH",5.5095,11.3625,4.887,3.4305
"815","ATG1A_ARATH",23.096,10.4305,13.728,11.8175
"816","ATG1B_ARATH",4.7315,1.427,5.04525,7.744
"817","ATG1C_ARATH",9.66575,10.0025,6.9265,10.41325
"818","ATG1T_ARATH",5.809,3.962,2.861,5.901
"819","ATG2_ARATH",10.0492222222222,7.169,8.04088888888889,9.09533333333333
"820","ATG3_ARATH",6.1905,6.439,7.5665,5.86475
"821","ATG4A_ORYSI",2.605,0,2.301,2.701
"822","ATG4B_ORYSI",6.5955,7.1805,7.131,8.857
"823","ATG4B_ORYSJ",3.21257142857143,3.51728571428571,4.58271428571429,5.25828571428571
"824","ATG5_ORYSI",0.801,17.595,7.224,2.828
